episode	scene	segment	onset	offset	duration	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	ONbond_end	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Pheob_Rach	loc_coffeeshop	loc_outside	loc_other
s3e04b	1	1	0.0	49.0	49.0	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False
s3e04b	1	2	49.0	68.0	19.0	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s3e04b	2	3	68.0	72.0	4.0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e04b	3	4	72.0	186.0	114.0	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s3e04b	4	5	186.0	189.0	3.0	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e04b	5	6	189.0	205.0	16.0	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s3e04b	5	7	205.0	217.0	12.0	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False
s3e04b	5	8	217.0	223.0	6.0	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False
s3e04b	5	9	223.0	300.0	77.0	True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s3e04b	5	10	300.0	310.0	10.0	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s3e04b	6	11	310.0	313.0	3.0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e04b	7	12	313.0	399.0	86.0	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s3e04b	8	13	399.0	473.0	74.0	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False
s3e04b	9	14	473.0	508.0	35.0	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
s3e04b	9	15	508.0	583.0	75.0	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s3e04b	10	16	583.0	586.0	3.0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e04b	11	17	586.0	672.0	86.0	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s3e04b	12	18	672.0	687.0	15.0	True	False	False	True	False	False	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	True	False
s3e04b	12	19	687.0	696.0	9.0	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False
