episode	scene	segment	onset	offset	duration	descriptor	caption	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	ONbond_end	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Pheob_Rach	loc_coffeeshop	loc_outside	loc_other
s4e08a	1	1	0.0	59.0	59.0		Chandler essaye par tous les moyens que Joey accepte ses excuses (différents appels téléphoniques).	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False
s4e08a	2	2	59.0	66.0	7.0	theme song	chanson thème	False	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False
s4e08a	3	3	66.0	102.0	36.0		Chandler se plaint que ses appels à Joey n'ont rien donné.	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s4e08a	3	4	102.0	133.0	31.0		La gang décide de faire une pige pour Noël. 	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s4e08a	3	5	133.0	160.0	27.0		Joey embarque dans la pige.	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s4e08a	3	6	160.0	175.0	15.0		Rachel va faire une sieste.	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s4e08a	3	7	175.0	246.0	71.0		Chandler a pigé Rachel et demande à Monica et Phoebe se qu'il peut lui acheter en cadeau.	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s4e08a	3	8	246.0	251.0	5.0		Monica a reçu un morceau de glace dans l'oeil.	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s4e08a	3	9	251.0	309.0	58.0		Rachel sort de sa chambre pour voir ce qui se passe et elle accompagne Monica pour consulter un médecin.	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s4e08a	4	10	309.0	311.0	2.0	transition	transition	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e08a	5	11	311.0	325.0	14.0		Phoebe demande à Ross de ne pas critiquer ce qu'elle fait en cuisine.	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s4e08a	5	12	325.0	358.0	33.0		Phoebe demande à Chandler de prendre la relève le temps qu'elle appelle sa mère pour un conseil en cuisine.	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	True	False	False	False	False	False	False
s4e08a	5	13	358.0	405.0	47.0		Ross a pigé Monica et demande à Chandler s'il veut échanger la pige.	False	False	True	False	True	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s4e08a	6	14	405.0	473.0	68.0		Ross conseil à Joey de parler avec Chandler.	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s4e08a	7	15	473.0	494.0	21.0		Chandler et Kathy discutent ensemble au Café.	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False
s4e08a	7	16	494.0	521.0	27.0		Joey les surprend à s'embrasser et quitte furieux.	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False
s4e08a	8	17	521.0	573.0	52.0		Monica a une consultation médicale avec le fils (Tim) de Richard Burke puisqu'il est lui aussi médecin.	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s4e08a	9	18	573.0	673.0	100.0		Chandler supplie Joey de ne pas partir.	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s4e08a	10	19	673.0	742.0	69.0		Monica devra porter un protège oeil.	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True
